Column,facility_name,facility_type,facility_clean,address,city,county,state,zip,capacity,latitude,longitude,phone_number,other_details,full_address
694,Sun Street Centers,RES-DETOX,RES-DETOX,8 Sun Street,SALINAS,MONTEREY,CA,93901,55,36.680112,-121.6472985,(831) 753-5145 ,Men Only,"8 Sun Street, SALINAS, MONTEREY COUNTY, CA, 93901"
695,Door To Hope,NON,NON,130 West Gabilan Street,SALINAS,MONTEREY,CA,93901,0,36.675567,-121.658769,(831) 758-0181 ,Co-Ed,"130 West Gabilan Street, SALINAS, MONTEREY COUNTY, CA, 93901"
696,Sun Street Centers,NON,NON,12 Sun Street,SALINAS,MONTEREY,CA,93901,0,36.680112,-121.6472985,(831) 753-6001 ,Co-Ed,"12 Sun Street, SALINAS, MONTEREY COUNTY, CA, 93901"
697,Sun Street Centers,NON,NON,1201 Echo Avenue,SEASIDE,MONTEREY,CA,93955,0,36.61401122,-121.8406514,(831) 899-6577 ,Co-Ed,"1201 Echo Avenue, SEASIDE, MONTEREY COUNTY, CA, 93955"
698,Community Human Services,RES-DETOX,RES-DETOX,1140 Sonoma Avenue,SEASIDE,MONTEREY,CA,93955,36,36.60610655,-121.8419522,(831) 899-2436 ,Co-Ed/Children,"1140 Sonoma Avenue, SEASIDE, MONTEREY COUNTY, CA, 93955"
699,Sun Street Centers,RES-DETOX,RES-DETOX,637 Broadway Street,KING CITY,MONTEREY,CA,93930,20,36.21002167,-121.1314304,(831) 525-8181 ,Co-Ed,"637 Broadway Street, KING CITY, MONTEREY COUNTY, CA, 93930"
700,Sun Street Centers,NON,NON,641 Broadway Street,KING CITY,MONTEREY,CA,93930,0,36.2100814,-121.1312778,(831) 525-8101 ,Co-Ed,"641 Broadway Street, KING CITY, MONTEREY COUNTY, CA, 93930"
701,Valley Health Associates,NON,NON,427 Pajaro Street,SALINAS,MONTEREY,CA,93901,0,36.671283,-121.6516545,(831) 424-6655 ,Co-Ed,"427 Pajaro Street, SALINAS, MONTEREY COUNTY, CA, 93901"
702,Community Human Services,NON,NON,1087 S Main Street,SALINAS,MONTEREY,CA,93901,0,36.660267,-121.657059,(831) 237-7222 ,Co-Ed,"1087 S Main Street, SALINAS, MONTEREY COUNTY, CA, 93901"
703,Alternatives For Better Living,NON,NON,701 School Street,NAPA,NAPA,CA,94559-2829,0,38.29551386,-122.288099,(707) 226-1248 ,Co-Ed,"701 School Street, NAPA, NAPA COUNTY, CA, 94559-2829"
704,Community Human Services,NON,NON,2560 Garden Road,MONTEREY,MONTEREY,CA,93940,0,36.584289,-121.8515805,(831) 658-3811 ,Co-Ed,"2560 Garden Road, MONTEREY, MONTEREY COUNTY, CA, 93940"
705,"Center Point, Inc.",RES-DETOX,RES-DETOX,2100 Napa Vallejo Highway,NAPA,NAPA,CA,94558,45,38.278035,-122.266836,(707) 255-8001 ,Co-Ed,"2100 Napa Vallejo Highway, NAPA, NAPA COUNTY, CA, 94558"
706,"Aldea, Inc.",NON,NON,2310 1St Street,NAPA,NAPA,CA,94559,0,38.29805694,-122.2988846,(707) 255-1855 ,Youth/Adolescent,"2310 1St Street, NAPA, NAPA COUNTY, CA, 94559"
707,Granite Wellness Centers,NON,NON,180 Sierra College Drive,GRASS VALLEY,NEVADA,CA,95945-5768,0,39.23358685,-121.0497628,(530) 273-9541 ,Co-Ed,"180 Sierra College Drive, GRASS VALLEY, NEVADA COUNTY, CA, 95945-5768"
708,Granite Wellness Centers,RES-DETOX,RES-DETOX,159 Brentwood Drive,GRASS VALLEY,NEVADA,CA,95945-5768,40,39.23173256,-121.0484858,(530) 271-1140 ,Co-Ed/Children,"159 Brentwood Drive, GRASS VALLEY, NEVADA COUNTY, CA, 95945-5768"
709,Granite Wellness Centers,NON,NON,10015 Palisades Drive,TRUCKEE,NEVADA,CA,96161-1941,0,39.3255369,-120.1771356,(530) 587-8194 ,Co-Ed/Youth,"10015 Palisades Drive, TRUCKEE, NEVADA COUNTY, CA, 96161-1941"
710,Granite Wellness Centers,RES-DETOX,RES-DETOX,145 Bost Ave,NEVADA CITY,NEVADA,CA,95959,19,39.25018229,-121.0214465,(530) 273-9541 X470,Co-Ed,"145 Bost Ave, NEVADA CITY, NEVADA COUNTY, CA, 95959"
711,"Duffy'S Napa Valley Rehab, Llc",RES-DETOX,RES-DETOX,3058 Myrtledale Road,CALISTOGA,NAPA,CA,94515,61,38.59480739,-122.5980889,(707) 942-6888 ,Co-Ed,"3058 Myrtledale Road, CALISTOGA, NAPA COUNTY, CA, 94515"
712,"Monterey Institute Licensed Clinical Social Worker, Inc.",NON,NON,574 Cortes Street,MONTEREY,MONTEREY,CA,93940,0,36.59716228,-121.8893832,(831) 747-1727 ,Co-Ed,"574 Cortes Street, MONTEREY, MONTEREY COUNTY, CA, 93940"
713,Mariposa Women And Family Center,NON,NON,200 E. Katella Avenue,ORANGE,ORANGE,CA,92867,0,33.8090759,-117.8517131,(714) 547-6494 ,Co-Ed,"200 E. Katella Avenue, ORANGE, ORANGE COUNTY, CA, 92867"
714,County Of Orange Health Care Agency,NON,NON,5 Mareblu,ALISO VIEJO,ORANGE,CA,92656,0,33.57250567,-117.7026637,(714) 834-2160 ,Co-Ed,"5 Mareblu, ALISO VIEJO, ORANGE COUNTY, CA, 92656"
715,County Of Orange Health Care Agency,NON,NON,14140 Beach Boulevard,WESTMINSTER,ORANGE,CA,92683,0,33.756975,-117.9879435,(714) 834-2160 ,Co-Ed,"14140 Beach Boulevard, WESTMINSTER, ORANGE COUNTY, CA, 92683"
716,County Of Orange Health Care Agency,NON,NON,1200 North Main Street,SANTA ANA,ORANGE,CA,92701,0,33.755175,-117.86814,(714) 834-2860 ,Co-Ed,"1200 North Main Street, SANTA ANA, ORANGE COUNTY, CA, 92701"
717,County Of Orange Health Care Agency,NON,NON,3115 Redhill Avenue,COSTA MESA,ORANGE,CA,92626,0,33.67629816,-117.877621,(714) 834-2160 ,Co-Ed,"3115 Redhill Avenue, COSTA MESA, ORANGE COUNTY, CA, 92626"
718,Mariposa Women And Family Center,NON,NON,29222 Rancho Viejo Road,SAN JUAN CAPISTRANO,ORANGE,CA,92675,0,33.53916068,-117.6736022,(949) 429-6888 ,Co-Ed,"29222 Rancho Viejo Road, SAN JUAN CAPISTRANO, ORANGE COUNTY, CA, 92675"
719,"New Directions For Women, Inc.",NON,NON,3001 Redhill Ave,COSTA MESA,ORANGE,CA,92626,0,33.67363029,-117.8787126,(949) 313-1192 ,Women Only,"3001 Redhill Ave, COSTA MESA, ORANGE COUNTY, CA, 92626"
720,"New Directions For Women, Inc.",RES-DETOX,RES-DETOX,2601 Willo Lane,COSTA MESA,ORANGE,CA,92627,36,33.6569992,-117.8880943,(949) 313-1192 ,Women Only,"2601 Willo Lane, COSTA MESA, ORANGE COUNTY, CA, 92627"
721,"Sanctuary Of Transformation, Llc",RES-DETOX,RES-DETOX,24381 Spartan Street,MISSION VIEJO,ORANGE,CA,92691,6,33.608331,-117.684693,(949) 397-1372 ,Co-Ed,"24381 Spartan Street, MISSION VIEJO, ORANGE COUNTY, CA, 92691"
722,"Experience Recovery Detox & Residential, Llc",RES-DETOX,RES-DETOX,3919 W. Hazard Avenue,SANTA ANA,ORANGE,CA,92703,6,33.753411,-117.922239,(714) 395-5537 ,Co-Ed,"3919 W. Hazard Avenue, SANTA ANA, ORANGE COUNTY, CA, 92703"
723,"South Coast Counseling, Inc.",RES-DETOX,RES-DETOX,693 Plumer Street,COSTA MESA,ORANGE,CA,92627-2720,15,33.64245833,-117.9272544,(949) 642-0180 ,Co-Ed,"693 Plumer Street, COSTA MESA, ORANGE COUNTY, CA, 92627-2720"
724,"Orange County Revive Services, Inc.",NON,NON,24432 Muirlands Boulevard,LAKE FOREST,ORANGE,CA,92630,0,33.62761301,-117.7030091,(800) 808-6757 ,Co-Ed,"24432 Muirlands Boulevard, LAKE FOREST, ORANGE COUNTY, CA, 92630"
725,"Roque Center, Inc.",RES-DETOX,RES-DETOX,10936 Dale Avenue,STANTON,ORANGE,CA,90680,24,33.80466332,-117.9844754,(714) 952-4032 ,Co-Ed,"10936 Dale Avenue, STANTON, ORANGE COUNTY, CA, 90680"
726,"Recovery Homes Of America, Inc.",RES,RES,427 South Yorba Street,ORANGE,ORANGE,CA,92869,6,33.78204243,-117.8270386,(714) 547-4300 ,Co-Ed,"427 South Yorba Street, ORANGE, ORANGE COUNTY, CA, 92869"
727,County Of Orange Health Care Agency,NON,NON,2035 E Ball Road,ANAHEIM,ORANGE,CA,92805,0,33.819075,-117.8879715,(714) 517-6140 ,Co-Ed,"2035 E Ball Road, ANAHEIM, ORANGE COUNTY, CA, 92805"
728,"Recovery Homes Of America, Inc.",RES-DETOX,RES-DETOX,13671 Rosalind Street,TUSTIN,ORANGE,CA,92780-1831,24,33.76455518,-117.826214,(714) 730-5399 ,Co-Ed,"13671 Rosalind Street, TUSTIN, ORANGE COUNTY, CA, 92780-1831"
729,"Recovery Homes Of America, Inc.",RES,RES,3310 E. Maple Avenue,ORANGE,ORANGE,CA,92869,6,33.78978567,-117.8181342,(714) 547-4300 ,Co-Ed,"3310 E. Maple Avenue, ORANGE, ORANGE COUNTY, CA, 92869"
730,"The Villa Center, Inc.",RES,RES,910 North French Street,SANTA ANA,ORANGE,CA,92701,15,33.75275053,-117.8645595,(714) 541-2732 ,Women Only,"910 North French Street, SANTA ANA, ORANGE COUNTY, CA, 92701"
731,"One North Recovery, Llc",RES-DETOX,RES-DETOX,634 Vista Valinda,SAN CLEMENTE,ORANGE,CA,92672,6,33.42728482,-117.6016679,(949) 312-2912 ,Co-Ed,"634 Vista Valinda, SAN CLEMENTE, ORANGE COUNTY, CA, 92672"
732,"Recovery Homes Of America, Inc.",RES,RES,581 South Prospect Street,ORANGE,ORANGE,CA,92869,6,33.778998,-117.8183405,(714) 547-4300 ,Men Only,"581 South Prospect Street, ORANGE, ORANGE COUNTY, CA, 92869"
733,Inspire Health Llc,RES-DETOX,RES-DETOX,67 Sanctuary,IRVINE,ORANGE,CA,92620,6,33.6958411,-117.7548606,(888) 528-8667 ,Co-Ed,"67 Sanctuary, IRVINE, ORANGE COUNTY, CA, 92620"
734,"Laguna View Center, Llc",RES-DETOX,RES-DETOX,31305 Ceanothus Dr,LAGUNA BEACH,ORANGE,CA,92651,6,33.508179,-117.747288,(866) 790-1739 ,Co-Ed,"31305 Ceanothus Dr, LAGUNA BEACH, ORANGE COUNTY, CA, 92651"
735,"Recovery Homes Of America, Inc.",NON,NON,1950 East 17Th Street,SANTA ANA,ORANGE,CA,92705,0,33.759549,-117.8393355,(714) 547-5375 ,Co-Ed,"1950 East 17Th Street, SANTA ANA, ORANGE COUNTY, CA, 92705"
736,"Monte Cristo Recovery, Llc",RES-DETOX,RES-DETOX,3714 S. Parton St.,SANTA ANA,ORANGE,CA,92707,6,33.698007,-117.874378,(714) 824-9896 ,Men Only,"3714 S. Parton St., SANTA ANA, ORANGE COUNTY, CA, 92707"
737,"Opus Health, Llc",RES-DETOX,RES-DETOX,925 Victoria Street,COSTA MESA,ORANGE,CA,92627-4063,12,33.65234847,-117.937539,(949) 285-2101 ,Co-Ed,"925 Victoria Street, COSTA MESA, ORANGE COUNTY, CA, 92627-4063"
738,"Opus Health, Llc",RES-DETOX,RES-DETOX,2099 Continental Avenue,COSTA MESA,ORANGE,CA,92627,6,33.65070384,-117.9351514,(949) 625-4019 ,Co-Ed,"2099 Continental Avenue, COSTA MESA, ORANGE COUNTY, CA, 92627"
739,Sober First Recovery Llc,RES-DETOX,RES-DETOX,3309 Clay Street,NEWPORT BEACH,ORANGE,CA,92663-4729,6,33.62900306,-117.9246911,(949) 574-2510 ,Co-Ed,"3309 Clay Street, NEWPORT BEACH, ORANGE COUNTY, CA, 92663-4729"
740,Sober First Recovery Llc,NON,NON,434 Old Newport Blvd,NEWPORT BEACH,ORANGE,CA,92663-4211,0,33.62672562,-117.9264047,(949) 574-2510 ,Co-Ed,"434 Old Newport Blvd, NEWPORT BEACH, ORANGE COUNTY, CA, 92663-4211"
741,Lido Wellness Center Llc,NON,NON,3404 Via Lido,NEWPORT BEACH,ORANGE,CA,92663,0,33.618312,-117.9285615,(949) 600-0731 ,Co-Ed,"3404 Via Lido, NEWPORT BEACH, ORANGE COUNTY, CA, 92663"
742,"Phoenix House Orange County, Inc.",RES-DETOX,RES-DETOX,1207 East Fruit Street,SANTA ANA,ORANGE,CA,92701,118,33.752988,-117.854694,(714) 953-9373 ,Co-Ed,"1207 East Fruit Street, SANTA ANA, ORANGE COUNTY, CA, 92701"
743,"Acceptance Detox, Llc",RES-DETOX,RES-DETOX,18779 Palm Street,FOUNTAIN VALLEY,ORANGE,CA,92708,6,33.69000488,-117.9708932,(714) 916-0219 ,Co-Ed,"18779 Palm Street, FOUNTAIN VALLEY, ORANGE COUNTY, CA, 92708"
744,"Phoenix House Orange County, Inc.",NON,NON,1207 East Fruit Street,SANTA ANA,ORANGE,CA,92701,0,33.752988,-117.854694,(714) 953-9373 ,Co-Ed,"1207 East Fruit Street, SANTA ANA, ORANGE COUNTY, CA, 92701"
745,Hope House Corporation,RES,RES,710  N Anaheim Boulevard,ANAHEIM,ORANGE,CA,92805,40,33.84243975,-117.9161529,(714) 776-6090 ,Men Only,"710  N Anaheim Boulevard, ANAHEIM, ORANGE COUNTY, CA, 92805"
746,California Rehab Campus Llc,RES-DETOX,RES-DETOX,33861 Granada Dr.,DANA POINT,ORANGE,CA,92629,6,33.47095433,-117.70396,(949) 347-5466 ,Dual Diagnosis,"33861 Granada Dr., DANA POINT, ORANGE COUNTY, CA, 92629"
747,Woodglen Recovery Junction Incorporated,RES,RES,771 West Orangethorpe Avenue,FULLERTON,ORANGE,CA,92832,24,33.859836,-117.9394785,(714) 879-0929 ,Co-Ed,"771 West Orangethorpe Avenue, FULLERTON, ORANGE COUNTY, CA, 92832"
748,Woodglen Recovery Junction Incorporated,RES-DETOX,RES-DETOX,751 West Orangethorpe Avenue,FULLERTON,ORANGE,CA,92832,6,33.85956358,-117.939107,(714) 879-2741 ,Co-Ed,"751 West Orangethorpe Avenue, FULLERTON, ORANGE COUNTY, CA, 92832"
749,"Straight Talk Clinic, Incorporated",RES,RES,1225 West 6Th Street,SANTA ANA,ORANGE,CA,92703,12,33.74968112,-117.8838215,(714) 972-1402 ,Co-Ed,"1225 West 6Th Street, SANTA ANA, ORANGE COUNTY, CA, 92703"
750,Asana Recovery,RES-DETOX,RES-DETOX,3062 Johnson Avenue,COSTA MESA,ORANGE,CA,92626,6,33.68311569,-117.8995118,(949) 438-4504 ,Co-Ed,"3062 Johnson Avenue, COSTA MESA, ORANGE COUNTY, CA, 92626"
751,Woodglen Recovery Junction Incorporated,RES,RES,329 East Commonwealth Avenue,FULLERTON,ORANGE,CA,92832,16,33.87041642,-117.9185156,(714) 870-4057 ,Co-Ed,"329 East Commonwealth Avenue, FULLERTON, ORANGE COUNTY, CA, 92832"
752,"Dana Point Rehab Campus, Llc",RES-DETOX,RES-DETOX,33842 Orilla Road,DANA POINT,ORANGE,CA,92629,6,33.47121218,-117.7029528,(949) 538-6877 ,Dual Diagnosis,"33842 Orilla Road, DANA POINT, ORANGE COUNTY, CA, 92629"
753,Asana Recovery,RES-DETOX,RES-DETOX,725 Center Street,COSTA MESA,ORANGE,CA,92627,6,33.64200712,-117.9288368,(949) 438-4504 ,Co-Ed,"725 Center Street, COSTA MESA, ORANGE COUNTY, CA, 92627"
754,Asana Recovery,RES-DETOX,RES-DETOX,3073 Madison Ave,COSTA MESA,ORANGE,CA,92626,6,33.68360784,-117.9004217,(949) 438-4504 ,Dual Diagnosis,"3073 Madison Ave, COSTA MESA, ORANGE COUNTY, CA, 92626"
755,"Sober Living By The Sea, Inc.",RES,RES,4711 Seashore Drive,NEWPORT BEACH,ORANGE,CA,92663,6,33.621345,-117.9412425,(949) 673-6696 ,Men Only,"4711 Seashore Drive, NEWPORT BEACH, ORANGE COUNTY, CA, 92663"
756,Asana Recovery,RES-DETOX,RES-DETOX,9612 Indian Wells Circle,HUNTINGTON BEACH,ORANGE,CA,92646,6,33.65263351,-117.9600435,(949) 438-4504 ,Co-Ed,"9612 Indian Wells Circle, HUNTINGTON BEACH, ORANGE COUNTY, CA, 92646"
757,"Sober Living By The Sea, Inc.",RES,RES,6110 West Ocean Front,NEWPORT BEACH,ORANGE,CA,92663,6,33.62568938,-117.9493363,(844) 214-0879 ,Women Only,"6110 West Ocean Front, NEWPORT BEACH, ORANGE COUNTY, CA, 92663"
758,"Sober Living By The Sea, Inc.",RES-DETOX,RES-DETOX,5004 Neptune Avenue,NEWPORT BEACH,ORANGE,CA,92663,6,33.62251328,-117.9423626,(844) 214-0879 ,Co-Ed,"5004 Neptune Avenue, NEWPORT BEACH, ORANGE COUNTY, CA, 92663"
759,"Sober Living By The Sea, Inc.",RES-DETOX,RES-DETOX,4142 Patrice,NEWPORT BEACH,ORANGE,CA,92663,6,33.62696761,-117.9292519,(844) 214-0879 ,Co-Ed,"4142 Patrice, NEWPORT BEACH, ORANGE COUNTY, CA, 92663"
760,"Sober Living By The Sea, Inc.",RES,RES,6111 Seashore Drive,NEWPORT BEACH,ORANGE,CA,92663,6,33.62580876,-117.9491577,(844) 214-0879 ,Women Only,"6111 Seashore Drive, NEWPORT BEACH, ORANGE COUNTY, CA, 92663"
761,"Sober Living By The Sea, Inc.",RES-DETOX,RES-DETOX,4138 Patrice Road,NEWPORT BEACH,ORANGE,CA,92663,6,33.62694741,-117.9292205,(844) 214-0879 ,Co-Ed,"4138 Patrice Road, NEWPORT BEACH, ORANGE COUNTY, CA, 92663"
762,"Resurgence California, Llc",NON,NON,3151 Airway Avenue,COSTA MESA,ORANGE,CA,92626,0,33.67778346,-117.8721557,(949) 973-2630 ,Co-Ed,"3151 Airway Avenue, COSTA MESA, ORANGE COUNTY, CA, 92626"
763,"Resurgence California, Llc",RES-DETOX,RES-DETOX,3129 Pierce Avenue,COSTA MESA,ORANGE,CA,92626,6,33.685965,-117.902628,(949) 973-2630 ,Co-Ed,"3129 Pierce Avenue, COSTA MESA, ORANGE COUNTY, CA, 92626"
764,"Resurgence California, Llc",RES-DETOX,RES-DETOX,3125 Pierce Avenue,COSTA MESA,ORANGE,CA,92626,6,33.685794,-117.9026255,(949) 973-2630 ,Co-Ed,"3125 Pierce Avenue, COSTA MESA, ORANGE COUNTY, CA, 92626"
765,"Sober Living By The Sea, Inc.",RES-DETOX,RES-DETOX,5004.5 Neptune Avenue,NEWPORT BEACH,ORANGE,CA,92663,6,33.6224253,-117.9422609,(844) 214-0879 ,Co-Ed,"5004.5 Neptune Avenue, NEWPORT BEACH, ORANGE COUNTY, CA, 92663"
766,"Resurgence California, Llc",RES-DETOX,RES-DETOX,1132 West Balboa Boulevard,NEWPORT BEACH,ORANGE,CA,92661,11,33.60600591,-117.9156549,(949) 973-2630 X949,Co-Ed,"1132 West Balboa Boulevard, NEWPORT BEACH, ORANGE COUNTY, CA, 92661"
767,New Perspective Recovery Llc,RES-DETOX,RES-DETOX,6591 Sutton Street,WESTMINSTER,ORANGE,CA,92683,6,33.76899979,-118.0145237,(657) 340-1005 ,Co-Ed,"6591 Sutton Street, WESTMINSTER, ORANGE COUNTY, CA, 92683"
768,"Laguna Shores Behavioral Health, Llc",RES-DETOX,RES-DETOX,27381 Via Primero,MISSION VIEJO,ORANGE,CA,92692,6,33.61298125,-117.6529077,(949) 317-0907 ,Co-Ed,"27381 Via Primero, MISSION VIEJO, ORANGE COUNTY, CA, 92692"
769,Genesis New Beginning Inc.,NON,NON,17822 Beach Boulevard,HUNTINGTON BEACH,ORANGE,CA,92647,0,33.70308603,-117.9890379,(714) 375-3795 ,Co-Ed,"17822 Beach Boulevard, HUNTINGTON BEACH, ORANGE COUNTY, CA, 92647"
770,"Rehab Healing Centers, Llc",RES-DETOX,RES-DETOX,12081 Morgan Lane,GARDEN GROVE,ORANGE,CA,92840,6,33.787575,-117.9250695,(714) 719-7771 ,Co-Ed,"12081 Morgan Lane, GARDEN GROVE, ORANGE COUNTY, CA, 92840"
771,Breakaway Health Corporation,NON,NON,3151 Airway Ave,COSTA MESA,ORANGE,CA,92626,0,33.67778346,-117.8721557,(714) 847-7585 ,Families,"3151 Airway Ave, COSTA MESA, ORANGE COUNTY, CA, 92626"
772,"Lead Recovery Transitional Living Center, Llc",RES-DETOX,RES-DETOX,192 South Craig Drive,ORANGE,ORANGE,CA,92869,6,33.78603131,-117.8222655,(800) 380-0012 ,Co-Ed,"192 South Craig Drive, ORANGE, ORANGE COUNTY, CA, 92869"
773,The Road To Recovery Treatment Services ,RES-DETOX,RES-DETOX,9656 Talbert Avenue,FOUNTAIN VALLEY,ORANGE,CA,92708,6,33.70149597,-117.9603017,(714) 465-2576 ,Co-Ed,"9656 Talbert Avenue, FOUNTAIN VALLEY, ORANGE COUNTY, CA, 92708"
774,"Lead Recovery Transitional Living Center, Llc",NON,NON,1516 Brookhollow Drive,SANTA ANA,ORANGE,CA,92705,0,33.71511225,-117.8482199,(800) 380-0012 ,Co-Ed,"1516 Brookhollow Drive, SANTA ANA, ORANGE COUNTY, CA, 92705"
775,"Nancy Clark And Associates, Inc.",RES,RES,1110 Victoria Street,COSTA MESA,ORANGE,CA,92627,38,33.65234848,-117.9455755,(949) 646-2340 ,Co-Ed,"1110 Victoria Street, COSTA MESA, ORANGE COUNTY, CA, 92627"
776,"Beachview Treatment, Llc",RES-DETOX,RES-DETOX,8161 Deauville Drive,HUNTINGTON BEACH,ORANGE,CA,92646,6,33.68583,-117.985365,(714) 232-0649 ,Co-Ed,"8161 Deauville Drive, HUNTINGTON BEACH, ORANGE COUNTY, CA, 92646"
777,"Nancy Clark And Associates, Inc.",NON,NON,471 Old Newport Blvd,NEWPORT BEACH,ORANGE,CA,92663,0,33.62782965,-117.9260052,(949) 631-0550 ,Co-Ed,"471 Old Newport Blvd, NEWPORT BEACH, ORANGE COUNTY, CA, 92663"
778,"Beachview Treatment, Llc",RES-DETOX,RES-DETOX,602 Geneva Avenue,HUNTINGTON BEACH,ORANGE,CA,92648-4519,6,33.66315512,-117.9916779,(714) 232-0649 ,Co-Ed,"602 Geneva Avenue, HUNTINGTON BEACH, ORANGE COUNTY, CA, 92648-4519"
779,"Pacific Hills Treatment Centers, Inc.",RES,RES,"34248 Via Santa Rosa, ",CAPISTRANO BEACH,ORANGE,CA,92624,14,33.46515584,-117.6738985,(949) 489-8121 ,Women Only,"34248 Via Santa Rosa, , CAPISTRANO BEACH, ORANGE COUNTY, CA, 92624"
780,"Pacific Hills Treatment Centers, Inc.",RES,RES,217 Avenida Monterey,SAN CLEMENTE,ORANGE,CA,92672,24,33.42361341,-117.6123686,(949) 369-2915 ,Co-Ed,"217 Avenida Monterey, SAN CLEMENTE, ORANGE COUNTY, CA, 92672"
781,"Beachview Treatment, Llc",NON-DETOX,NON-DETOX,19126 Magnolia Street,HUNTINGTON BEACH,ORANGE,CA,92648-4519,0,33.6853743,-117.9713622,(714) 232-0649 ,Co-Ed,"19126 Magnolia Street, HUNTINGTON BEACH, ORANGE COUNTY, CA, 92648-4519"
782,"Jds Consulting, Inc.",RES-DETOX,RES-DETOX,1733 Raymar St,SANTA ANA,ORANGE,CA,92703,8,33.7392009,-117.8926087,(657) 231-6200 ,Dual Diagnosis,"1733 Raymar St, SANTA ANA, ORANGE COUNTY, CA, 92703"
783,Oroville Management Llc,RES-DETOX,RES-DETOX,24801 Via Alvorado,MISSION VIEJO,ORANGE,CA,92692,6,33.60277506,-117.6551624,(310) 310-5896 ,Co-Ed,"24801 Via Alvorado, MISSION VIEJO, ORANGE COUNTY, CA, 92692"
784,"Jds Consulting, Inc.",NON,NON,1651 E 4Th Street,SANTA ANA,ORANGE,CA,92701,0,33.7481406,-117.8457013,(657) 231-6200 ,Co-Ed,"1651 E 4Th Street, SANTA ANA, ORANGE COUNTY, CA, 92701"
785,"Spencer Recovery Centers, Inc.",NON,NON,665 Camino De Los Mares,SAN CLEMENTE,ORANGE,CA,92673,0,33.45739748,-117.6485168,(949) 313-5240 ,Co-Ed,"665 Camino De Los Mares, SAN CLEMENTE, ORANGE COUNTY, CA, 92673"
786,"Recovery Services Management, Llc",RES-DETOX,RES-DETOX,25352 Hillary Lane,LAGUNA HILLS,ORANGE,CA,92653,6,33.59409331,-117.6946993,(949) 652-5351 ,Co-Ed,"25352 Hillary Lane, LAGUNA HILLS, ORANGE COUNTY, CA, 92653"
787,"Pacific Hills Treatment Centers, Inc.",NON,NON,27184 Ortega Highway,SAN JUAN CAPISTRANO,ORANGE,CA,92675,0,33.50321394,-117.6559492,(949) 445-1885 ,Co-Ed,"27184 Ortega Highway, SAN JUAN CAPISTRANO, ORANGE COUNTY, CA, 92675"
788,"Axion Detox, Inc.",RES-DETOX,RES-DETOX,6272 Farinella Drive,HUNTINGTON BEACH,ORANGE,CA,92647,6,33.71868248,-118.0192147,(657) 244-8139 ,Co-Ed,"6272 Farinella Drive, HUNTINGTON BEACH, ORANGE COUNTY, CA, 92647"
789,"Chapman House, Inc.",NON,NON,1412 E. Chapman Avenue,ORANGE,ORANGE,CA,92866,0,33.78779373,-117.8387578,(714) 288-9779 ,Dual Diagnosis,"1412 E. Chapman Avenue, ORANGE, ORANGE COUNTY, CA, 92866"
790,"Chapman House, Inc.",RES-DETOX,RES-DETOX,14511 - 14512 Carfax Drive,TUSTIN,ORANGE,CA,92780,44,33.730587,-117.8252415,(714) 288-9779 ,Co-Ed,"14511 - 14512 Carfax Drive, TUSTIN, ORANGE COUNTY, CA, 92780"
791,"Spencer Recovery Centers, Inc.",RES-DETOX,RES-DETOX,1316 South Coast Highway,LAGUNA BEACH,ORANGE,CA,92651,28,33.532524,-117.7753815,(949) 376-3705 ,Co-Ed,"1316 South Coast Highway, LAGUNA BEACH, ORANGE COUNTY, CA, 92651"
792,College Community Services,NON,NON,13950 Milton Avenue,WESTMINSTER,ORANGE,CA,92683,0,33.759459,-118.0198755,(714) 793-1290 ,Co-Ed,"13950 Milton Avenue, WESTMINSTER, ORANGE COUNTY, CA, 92683"
793,College Community Services,NON,NON,2001 E. 4Th Street,SANTA ANA,ORANGE,CA,92705,0,33.74825686,-117.838689,(714) 824-8150 ,Co-Ed,"2001 E. 4Th Street, SANTA ANA, ORANGE COUNTY, CA, 92705"
794,College Community Services,NON,NON,501 North Brookhurst Street,ANAHEIM,ORANGE,CA,92801,0,33.83841203,-117.9590613,(714) 490-7711 ,Co-Ed,"501 North Brookhurst Street, ANAHEIM, ORANGE COUNTY, CA, 92801"
795,"Yellowstone Women'S First Step House, Inc.",RES,RES,3132 Boston Way,COSTA MESA,ORANGE,CA,92626,13,33.686064,-117.9070525,(888) 418-4188 ,Men Only,"3132 Boston Way, COSTA MESA, ORANGE COUNTY, CA, 92626"
796,"California Treatment Services, LLC",NON-DETOX,NARCOTICS/NON-DETOX,2101 East 1St Street,SANTA ANA,ORANGE,CA,92705,0,33.74580291,-117.8370211,(714) 542-3581 ,Co-Ed,"2101 East 1St Street, SANTA ANA, ORANGE COUNTY, CA, 92705"
797,The New Beginning Fellowship Center,NON,NON,16581 Brookhurst Street,FOUNTAIN VALLEY,ORANGE,CA,92708,0,33.7215297,-117.9546963,(714) 839-2515 ,Co-Ed,"16581 Brookhurst Street, FOUNTAIN VALLEY, ORANGE COUNTY, CA, 92708"
798,"Yellowstone Women'S First Step House, Inc.",RES-DETOX,RES-DETOX,154 East Bay Street,COSTA MESA,ORANGE,CA,92627-2147,12,33.646365,-117.9103545,(888) 418-4188 ,Co-Ed,"154 East Bay Street, COSTA MESA, ORANGE COUNTY, CA, 92627-2147"
